% Model:              Kundt's Tube Simulation.mph
% Version:            COMSOL 6.4.0.343
% Date:               Mar 9 2026, 15:57
% Dimension:          2
% Nodes:              354
% Expressions:        1
% Description:        Acoustic pressure
% Length unit:        m
% R                       Z                        p (Pa) @ freq=400
0.0336377591916803        0.27699435390930743      -7.7640647655036945i
0.04184089614838732       0.2705764526294228       -8.113624951673321i
0.05                      0.26400000000000007      -8.453226614977913i
0.00849595865012795       0.30653449297817115      -5.94692963830089i
0                         0.3119999999999999       -5.577577807837106i
0.016914104780290654      0.30079941945623095      -6.324248054805936i
0.02530804743278324       0.2949853138217348       -6.6953775531236905i
0.03366969617952796       0.28906836452773843      -7.060608806076664i
0.04185580580900191       0.2826135816328006       -7.44389975099216i
0.05                      0.2760000000000001       -7.8193661333884465i
0.008487433027663457      0.31854545904666154      -5.123539117075196i
0                         0.3239999999999999       -4.7361399664060295i
0.01692035111881088       0.31283656288124234      -5.5202400667686655i
0.025311618751748196      0.30701582635744645      -5.9147759692873025i
0.0337054387038396        0.30116187804694344      -6.300724430332497i
0.04187709802305669       0.2946635618744588       -6.7155675605257175i
0.05                      0.2880000000000001       -7.125162374204243i
0.008484594299647465      0.33054963856213543      -4.26103434077223i
0                         0.3359999999999999       -3.8581525031347907i
0.016917702775828426      0.324843659257379        -4.675529409020353i
0.025300867141191067      0.3189967419558668       -5.091789511051762i
0.03370807317929863       0.3132776919475782       -5.489920391737711i
0.041900552687665425      0.30673677320502857      -5.933425781321987i
0.05                      0.3000000000000001       -6.375972406125963i
0.00848659225930411       0.34252272786276383      -3.367979304754378i
0                         0.3479999999999998       -2.9503908693598944i
0.01691402632895114       0.33682490800752696      -3.7966245300859938i
0.025294846376572228      0.3309651733163754       -4.230550070289406i
0.033630260912287165      0.3249724370155053       -4.666263117452702i
0.0418769450491789        0.3186794125523422       -5.1141208047656646i
0.05                      0.3120000000000001       -5.57757797252309i
0.008479130074713912      0.35446975957641974      -2.4510724806759967i
0                         0.35999999999999993      -2.0198604359037255i
0.016911205193748894      0.34879358514704345      -2.8894775312489362i
0.025314880579186412      0.34301512350242214      -3.3306501741337358i
0.03365269074091992       0.3370167678231249       -3.782293706828922i
0.04185870904481822       0.33060756872782643      -4.256787257578378i
0.05                      0.3240000000000001       -4.736139948210921i
0.00848431543986577       0.366472707632284        -1.5110043002638935i
0                         0.37199999999999983      -1.0737425800108917i
0.016910120893520487      0.3607738823537964       -1.9592372491405958i
0.025282643753479984      0.35489613246928314      -2.417961170746168i
0.03361386195121092       0.3488816505684437       -2.8827124794217593i
0.04186853428191889       0.342629855696319        -3.3598616274965107i
0.05                      0.33600000000000013      -3.8581524082973253i
0.008483229424936744      0.37849457571872114      -0.5577638535790771i
0                         0.38399999999999984      -0.11933845954540408i
0.01690809962680603       0.3727716413943188       -1.0125415625041212i
0.02530256750760545       0.36695276095904183      -1.4731148269539107i
0.03363919722966581       0.36094687180282664      -1.9456766628027518i
0.04186640373310163       0.354610695948914        -2.4401301232296437i
0.05                      0.3480000000000001       -2.950390826154562i
